timestamp,ticker,open_price,high_price,low_price,close_price,volume
2/11/2023,BTC,9441.46,9923.49,9424.13,9660.61,231902.34
7/6/2023,ADA,9988.04,10006.84,9402.53,9579.73,834703.41
10/29/2023,ADA,12667.07,12817.33,11966.31,12052.17,1067310.68
5/12/2023,BTC,9302.87,9652.12,8927.65,9047.48,1503108.57
4/24/2023,XRP,4985.55,4986.38,4805.09,4817.34,90320.27
4/13/2023,XRP,5294.64,5376.2,5200.84,5280.51,293959.95
8/7/2023,XRP,4172.29,4486.69,3977.93,4201.11,1706035.31
8/22/2023,ADA,10489.3,11153.58,10256.01,10584.94,1313417.46
9/26/2023,XRP,2800.27,2962.75,2797.7,2870.94,1754786.48
6/14/2023,BTC,9457.64,9792.87,8871.69,9455.52,1419381.36
12/26/2023,ETH,16160.71,16555.74,15612.3,15716.86,499957.53
10/18/2023,BTC,9583.74,10047.88,9120.23,9943.7,1562167.1
9/25/2023,ADA,10624.97,11276.43,10176.07,10929.53,1855175.44
5/8/2023,XRP,5199.32,5263.47,5179.42,5236.46,118768.56
2/18/2023,XRP,3945.74,4027.59,3842.65,3922.88,36812.52
12/15/2023,BTC,8863.6,9155.99,8603.54,9059.95,647578.39
7/26/2023,ETH,14114.56,15137.1,13638.19,14466.72,460174.89
4/1/2023,XRP,5423.58,5487.3,5164.96,5372.51,1775271.94
9/18/2023,ADA,11628.79,12551.87,10932.69,11591.97,542215.66
9/18/2023,XRP,3141.08,3389.98,3068.85,3322.94,1844525.6
12/30/2023,LTC,10417.23,11191.08,10210.89,11002.29,1107035.03
4/16/2023,LTC,17155.26,17358.07,16395.89,17162.61,1952702.15
5/13/2023,XRP,5186.18,5198.17,5034.14,5184.02,38227.04
4/4/2023,ETH,25421.83,27056.97,24555.62,24984.04,623443.74
1/11/2023,ETH,21866.43,22826.45,21207.01,22813.98,1390447.22
11/30/2023,BTC,8132.31,8340.95,7522.94,8314.09,1638280.42
7/5/2023,LTC,25955.53,26593.82,25753.43,26517.63,1346928.32
5/30/2023,ADA,13751.61,14228.9,13362.17,13953.3,578089.32
8/25/2023,LTC,16308.99,16465.42,15420.91,15575.5,1168676.47
5/28/2023,ADA,13315.5,14138.26,12807.43,13911.35,1374392.71
4/26/2023,XRP,4762.55,5080.19,4432.15,4521.92,1273284.07
8/24/2023,ADA,10265.63,10641.96,10026.71,10489.69,1514204.17
3/31/2023,XRP,5343.28,5477.37,5062.93,5405.67,1800516.84
10/25/2023,ADA,12472.34,13359.77,11875.13,12311.34,1247755.8
10/31/2023,XRP,3032.05,3051.41,2810.28,2840.34,129460.61
11/25/2023,BTC,7856.23,7881.05,7671.85,7788.8,1085925.42
5/3/2023,LTC,14930.34,15651.98,13943.24,14217.24,793384.99
11/15/2023,BTC,7771.98,7901.59,7392.16,7881.83,1872494.28
6/10/2023,ADA,14573.31,15264.76,13598.68,13875.89,601864.95
12/20/2023,ADA,13174.22,14198.75,13149.4,14176.03,783085.3
5/8/2023,ADA,14330.05,15065.66,13640.25,15059.59,1408824.71
6/17/2023,BTC,9339.63,9428.81,8622.82,8847.79,529214.95
1/13/2023,BTC,8392.81,9052.6,7982.19,8983.24,1983092.3
6/21/2023,BTC,9172.25,9557.78,9140.69,9357.83,1572730.22
10/12/2023,ETH,16169.86,16919.82,15331.88,16689.79,1561823.47
9/18/2023,BTC,9262.96,9768.05,9186.28,9687.78,964458.35
1/19/2023,LTC,20143.83,21396.83,19625.28,20366.22,916115.4
7/10/2023,LTC,24092.16,25495.51,22941.75,23754.16,317728.87
11/4/2023,ETH,19767.88,21159.73,18374.85,19628.37,1705895.7
9/16/2023,BTC,9346.86,9539.55,9001.33,9428.35,501032.84
1/2/2023,LTC,20482.35,21568.1,18917.06,19014.44,284192.99
5/19/2023,BTC,9651.09,9907.4,9471.52,9733.03,1433599.48
8/7/2023,ADA,9709.06,9855.77,8954.89,9156.86,1219802.42
7/4/2023,ETH,22538.98,22621.17,21048.6,21148.03,548512.82
6/6/2023,XRP,5372.59,5427.36,5344.03,5415.32,1762125.18
5/25/2023,ADA,14091.51,14441.53,13391.79,13693.15,558647.83
2/8/2023,LTC,19310.44,19696.85,18492.75,18943.46,729626.9
11/21/2023,ADA,10466.8,10855.69,9977.02,10766.19,881391.25
7/13/2023,ETH,18579.2,20045.89,17847.24,18867.89,1253302.03
5/20/2023,BTC,9693.11,10044.03,8993.22,9685.61,5391.7
5/10/2023,ADA,14450.63,15152.98,13819.98,14051.61,1500122.06
6/16/2023,ETH,20217.98,20871.29,19777.66,20665.99,141129.27
8/13/2023,BTC,8391.73,8490.33,7832.07,8439.28,1033764.74
12/25/2023,ETH,16415.08,16656.37,15684.16,16307.44,7148.53
2/26/2023,XRP,3773.92,3920.36,3477.93,3676.81,486016.67
6/26/2023,LTC,22841.13,23679.54,21695.64,22792.25,326151.62
2/14/2023,ETH,27406.64,28823.24,25412.41,27120.07,360363.01
11/22/2023,BTC,8140.87,8372.41,7589.85,8009.58,215675.92
9/7/2023,ADA,10849.71,11165.27,10010.23,10733.75,1904104.51
10/27/2023,BTC,9616.54,10031.43,9301.76,9634.88,1498074.29
5/2/2023,ADA,13937.72,14430.17,13597.75,13806.31,241359.36
11/14/2023,XRP,3509.54,3617.59,3399.25,3554.7,1739847.59
8/23/2023,XRP,3890.07,4067.22,3731.66,3886.92,79130.5
8/25/2023,ADA,10440.1,11015.72,9881.07,10392.09,516585.6
12/16/2023,ETH,16422.55,17304.9,15441.12,16158.1,1278259.17
7/13/2023,BTC,9564.31,9629.45,8959.89,9456.32,1452148.76
3/17/2023,ETH,28771.86,29129.53,27530.34,28913.99,1791961.27
7/28/2023,ETH,14418,14434.73,13758.36,14348.56,496415.06
5/19/2023,ETH,21987.32,23291.48,21290.45,23111.65,1478195.5
8/29/2023,ETH,17269.26,18246.19,16807.21,18214.57,296740.49
12/22/2023,LTC,10888.25,10995.17,10648.63,10921.68,72699.48
6/23/2023,ADA,11465.07,11923.62,10588.45,10991.59,186607.85
4/27/2023,XRP,4557.42,4800.68,4247.14,4650.04,179540.65
1/4/2023,BTC,8787.91,8981.23,8398.44,8485.06,1228599.05
1/24/2023,ADA,16947.26,17652.72,16021.18,16339.37,1150912.23
5/7/2023,LTC,15010.35,15481.42,14797.21,15464.99,1210561.73
4/13/2023,ETH,23558.53,24477.33,21797.04,22099.61,957825.52
11/18/2023,BTC,7705.66,7851.12,7356.85,7364.29,1588986.4
1/6/2023,BTC,8754.42,9022.67,8347.68,8781.46,1594598.69
8/11/2023,BTC,8476.93,8801.78,8199.42,8589.31,822387.52
7/2/2023,ETH,22784.01,23398.89,22484.89,23159.36,804615.21
8/17/2023,BTC,8954.21,9400.64,8603.78,8737.43,1371496.74
2/9/2023,BTC,9847.52,10280.54,9446.49,9491.95,8627.33
6/27/2023,ETH,22117.82,23067.23,21659.63,21987.58,144994.91
8/31/2023,BTC,8819.76,8945.86,8508.66,8720.16,1977028.02
11/7/2023,XRP,2951.63,3157.2,2810.38,3100.12,1850149.2
5/17/2023,BTC,8741.86,9415.46,8488.38,9313.58,1125102.81
3/29/2023,LTC,18854.94,20190.25,18579.66,19686.73,376508.19
5/26/2023,ADA,13719.86,14174.25,13539.06,13712.34,399250.06
12/12/2023,LTC,11976.01,12204.19,11106.06,11117.1,826717.9
7/24/2023,ADA,9202.57,9569.92,8858.2,8979.2,780732.45
4/10/2023,XRP,5070.54,5306.46,4954.79,5284.49,1331375.57
3/22/2023,ETH,27600.81,28014.55,25650.74,27500.05,617254.56
4/23/2023,XRP,5043.69,5421.69,4763.32,4949.96,366971.19
5/20/2023,LTC,13399.38,14464.27,12865.14,14451.93,1217869.11
9/23/2023,ADA,11208.27,11293.06,11084.56,11155.96,1374230.9
11/28/2023,XRP,3722.17,3959.65,3702.5,3734.98,1327821.81
7/27/2023,ADA,8847.44,9167.01,8470.45,8579.05,1170288.84
8/5/2023,ETH,14035.33,15013.94,13616.31,14600.1,3725.93
6/3/2023,ADA,14006.4,14744.04,13895.78,14169.23,210121.32
12/1/2023,ADA,12645.54,13490.64,11874.49,12515.72,24413.31
10/24/2023,ETH,19180.97,19786.8,18713.02,19762.72,1483122.89
3/13/2023,ETH,28132.15,29573.91,27434.51,27978.81,136604.29
8/23/2023,ADA,10471.24,10674.86,10037.81,10206.31,660721.34
1/12/2023,ETH,22929.14,23619.97,22756.79,23211.51,511657.23
4/8/2023,ADA,13840.85,14659.88,13545.29,14572.08,851978.35
1/16/2023,LTC,18557.02,19727.96,17891.45,19511.29,805899.87
11/11/2023,BTC,7747.67,8212.89,7218.41,7483.44,785451.13
3/19/2023,ETH,28885.5,30452.7,27857.58,27906.16,1155217.89
11/19/2023,XRP,3693.72,3968.24,3494.7,3676.3,561435.34
11/16/2023,BTC,7801.1,8255.59,7641.79,7979.12,245160.88
10/9/2023,BTC,9642.94,10018.33,9065.11,9883.45,96370.9
8/10/2023,LTC,15867.25,17068.43,15622.8,16593.32,1148322.85
5/8/2023,LTC,15268.84,16114.64,14630.5,15599.2,810794.65
10/7/2023,LTC,11649.63,11777.98,11536.61,11726.15,1004484.48
3/1/2023,ETH,27661.61,29860.68,25805.71,26958.86,1322188.3
7/8/2023,ETH,18957.65,19858.11,17871.35,19249.17,1584689.19
8/18/2023,ETH,17086.4,17191.58,15944.71,16084.39,296760.13
11/25/2023,ADA,10983.16,11690.87,10229.8,11192.95,1486627.29
1/4/2023,ETH,21396.2,22382.17,19877.12,20913.16,731170.02
6/24/2023,LTC,21094.41,21304.93,20249.17,21303.92,828693.4
7/27/2023,XRP,4280.29,4428.39,4063.71,4245.16,546765.91
12/12/2023,XRP,4120.87,4386.04,3855.7,4201.08,725089.33
6/2/2023,ADA,13962.56,14667.52,13376.37,13979.66,646658.92
11/6/2023,LTC,12851.08,13365.78,12708.2,12846.8,1805198.5
8/16/2023,BTC,9232.91,9394.94,8797.69,8882.92,1165709.63
10/8/2023,ADA,11364.49,11897.36,10509.26,10587.15,686041.17
1/11/2023,LTC,18300.49,18514.73,18004.9,18144.41,196795.76
8/27/2023,LTC,16213.68,16833.6,15552.3,15911.75,1545515.3
9/16/2023,XRP,3174.09,3228.12,2976.05,3141.9,557636.79
3/8/2023,BTC,9155.91,9572.44,8550.69,9444.91,402252.83
1/29/2023,ETH,25676.43,25736.99,24276.93,25697.42,1922431.18
8/3/2023,ETH,14684.37,15470.32,13699.7,14512.92,1141191.21
1/25/2023,BTC,9669.49,9897.31,9033.4,9034.95,1404314.89
7/31/2023,BTC,9162.5,9279.21,8844.64,9090.53,1744518.11
11/8/2023,LTC,12239,12688.88,12100.61,12182.99,1570136.92
5/25/2023,BTC,9241.92,9710.11,8999.52,9087.07,1783616.96
6/21/2023,ETH,21496.88,22633.18,20291.11,21204.76,214429.27
3/23/2023,XRP,4207.05,4296.58,4111.2,4188.14,1259251.36
10/25/2023,XRP,3009.37,3059.82,2948.78,3026.4,13834.19
8/9/2023,XRP,4126.89,4344.4,3913.83,4010.92,852012.98
3/27/2023,BTC,8883.33,9551.84,8427.44,8764.98,340803.34
7/7/2023,ADA,9564.44,9792.21,8826.53,8934.38,1464076.72
9/30/2023,BTC,9423.9,9448.45,8931.82,9376.33,1552032.02
3/23/2023,LTC,18502.79,19787.59,18412.52,19214.55,1445481.79
12/22/2023,XRP,4074.11,4199.26,4074.1,4162.05,597428.33
8/8/2023,XRP,4141.89,4187.93,4100.06,4126.91,1475872.32
7/9/2023,ADA,8726,9070.47,8651.11,8795.95,916603.72
9/23/2023,ETH,22468.69,23786.17,20702.73,21503,1163727.34
6/7/2023,LTC,16228.01,16818.16,15637.42,16757.4,291882.09
9/5/2023,ADA,10559.04,10725.41,10135.66,10471.47,1277634.53
7/30/2023,XRP,3793.46,3829.45,3599.31,3724.97,668181.93
6/6/2023,LTC,16737.58,17196.09,16207.83,16417.97,1482828.24
6/21/2023,ADA,12195.06,13059.05,11393.27,11784.99,725198.6
5/21/2023,ETH,23202.08,24181,21407.33,24136.82,1934723.92
10/1/2023,BTC,9364.29,9454.46,9003.36,9145.75,17828.79
5/23/2023,ETH,25237.32,26571.2,24684.12,24999.8,1155937.03
4/17/2023,LTC,17324.61,17481.45,16531.08,17221.72,290190.97
12/29/2023,BTC,9392.55,9916.86,8756.26,9538.08,1994737.24
1/17/2023,ADA,15032.54,15483.17,14963.36,15116.22,63283.65
7/3/2023,ADA,9953.94,10159.26,9567.65,9931.2,1744538.18
9/15/2023,ETH,21981.92,23105.3,20704.03,21124,924777.81
1/3/2023,BTC,8781.49,9130.02,8347.84,8681.57,708532.56
1/7/2023,BTC,8715.38,9408.49,8397.2,8416.95,765613.67
1/23/2023,LTC,19906.66,20288.92,18463.24,19513.59,170085.66
11/8/2023,BTC,8647.86,9320.55,8151.21,8297.42,877394.85
5/21/2023,LTC,14462.02,15351.3,13822.78,14023.32,582392.34
5/13/2023,ADA,14461.86,14600.03,13817.88,14373.67,629158.87
10/28/2023,ETH,20165.28,20739.75,19627.56,20684.29,1975058.88
12/31/2023,BTC,9507.25,9619.83,9002.36,9296.18,1490884.76
12/4/2023,ADA,13057.61,13742.31,12550.44,12952.52,1993374.72
8/4/2023,BTC,9201.67,9277.66,9178.44,9241.3,547717.14
9/10/2023,XRP,3287.39,3340.44,3090.07,3317.6,400771.4
1/28/2023,BTC,9560.79,9814.09,8855.44,9187.91,639717.84
8/4/2023,LTC,18262.22,19661.98,17170.96,18191.8,1208160.31
6/10/2023,ETH,22425.04,22744.24,20755.54,22703.32,402137.56
8/4/2023,ADA,8979.84,9523.53,8467.11,9443.83,314778.64
2/13/2023,LTC,18898.14,19077.73,18125.68,18597.49,1363791.23
10/1/2023,ETH,18595.8,19778.65,17939.23,19207.79,1905037.93
10/30/2023,BTC,9253.35,9261.17,8900.48,9173.99,273464.61
12/20/2023,ETH,16542.91,17123.7,15639.25,16844.99,1289214.57
11/23/2023,ETH,15315.85,15683.32,14903.49,15147.85,829214.19
6/1/2023,ADA,14564.66,14810.19,13653.79,13955.44,1843916.83
7/28/2023,ADA,8611.03,9000.17,8208.3,8814.04,1503025.43
9/17/2023,ETH,22222.73,23685.52,20981.8,22564.04,988706.87
1/8/2023,BTC,8470.83,8795.9,8322.72,8485.51,1131736.58
9/14/2023,BTC,9914.56,10275.26,9441.8,9445.67,350894.54
3/15/2023,XRP,4068.44,4319.08,3924.26,4278.15,1706962.89
1/26/2023,BTC,9054.69,9670.96,8888.69,9332.61,364981.43
12/3/2023,BTC,8197.01,8314.16,7561.76,7642.31,384041.66
7/27/2023,ETH,14428.4,15030.66,14269.34,14434.12,947504.5
2/17/2023,BTC,9344.9,9858.54,9297.32,9618.74,472048.4
9/14/2023,LTC,12950.53,13161.45,12574.35,12988.75,576669.29
4/17/2023,BTC,10010.36,10485.99,9247.94,9381.79,1672403.9
12/16/2023,BTC,8989.48,9381.87,8540.05,9003.25,1489412.12
2/25/2023,BTC,9045.11,9153.39,8731.49,8977.33,1929698.5
8/27/2023,BTC,9134.71,9678.15,8409.13,9072.24,1040003.93
8/2/2023,BTC,8901.12,9089.36,8355.67,8846.21,1036252.57
5/1/2023,BTC,8791.32,9032.35,8168.07,8514,913620.83
4/10/2023,ADA,13792.17,14751.83,12814.21,14529.98,990873.87
1/18/2023,ADA,15056.49,15406.86,14032.73,14845.15,213357.98
3/5/2023,XRP,3831.8,3965.52,3574.71,3858.52,939011.63
3/14/2023,BTC,9076.22,9236.94,8513.58,8663.12,1303523.08
7/12/2023,XRP,4420.28,4468.81,4298.23,4449.19,677428.18
3/24/2023,XRP,4156.15,4406.59,3999.77,4320.02,276850.67
6/20/2023,ADA,12231.52,12754.16,11592.41,12370.64,1940481.11
3/19/2023,BTC,8824.57,9237.2,8123.79,9236.56,1933004.42
8/3/2023,XRP,3900.66,4195.8,3845.07,4110.85,24769.55
10/28/2023,XRP,2897.48,3010.25,2782.19,2807.33,1134617.18
2/15/2023,BTC,9505.89,9579.43,9253.52,9516.91,828559.32
5/17/2023,ADA,14722.45,15508.9,13617.07,13982.08,1522824.85
6/8/2023,ETH,22257.84,23446.55,21848.51,22259.74,1561681.87
8/21/2023,BTC,8778.99,9307.4,8142.12,8910.5,1804067.53
10/7/2023,ETH,19624.13,20291.05,19252.1,19368.17,38594.02
9/5/2023,LTC,17034.4,17180.45,15821.83,15844.36,922232.79
10/11/2023,LTC,12618.14,13519.61,12537.58,13123.89,347430.64
12/31/2023,XRP,4075.31,4370.24,3844.94,4125.5,280570.24
6/18/2023,ETH,20897.5,22555.26,19783.14,20622.62,111334.15
3/15/2023,LTC,17662.18,18386.75,16961.09,17988.39,518410.4
10/12/2023,LTC,13098.62,14016.5,12893.63,13049.91,1535553.06
8/27/2023,ETH,16625.82,17567.65,16499.08,17348.02,323348.17
4/11/2023,ETH,22409.37,24107.9,20874.27,23770.64,516847.48
4/1/2023,ADA,14259.75,14803.69,13243.26,13727.94,288398.75
2/28/2023,XRP,3654.39,3780.63,3483.57,3630.82,1157743.87
4/2/2023,ADA,13781.45,13873.66,13297.32,13417.01,1884244.46
3/29/2023,ADA,13710.42,14015.95,12925.55,13691.97,1013680.42
4/6/2023,LTC,19528.69,20377.97,17999.53,18105.43,1089739.56
3/2/2023,BTC,9268.25,9467.4,8802.94,9027.44,1587510.47
4/8/2023,LTC,16915.44,17436.95,16040.31,16440.93,1843460.14
2/26/2023,ADA,13635.44,14404.6,13113.26,13359.13,1116782.4
4/3/2023,BTC,9337.83,9450.47,9332.12,9372.67,1974396.01
10/29/2023,ETH,20691.38,20935.33,19788.63,19928.74,979193.42
10/8/2023,XRP,2665.34,2827.8,2543.24,2566.93,1813007.62
3/28/2023,ADA,13869.04,14508.35,13177.34,13749.05,445283.66
7/14/2023,BTC,9374.54,10053.73,9263.14,9375.77,368801.45
10/8/2023,BTC,9661.46,9765.4,9578.97,9696.54,1068431.19
11/27/2023,ETH,15788.79,16934.22,15706.23,16598.51,120703.44
1/14/2023,LTC,19508,20400.93,18387.45,18933.22,199033.24
12/26/2023,BTC,8535.33,9136.07,8149.06,9067.23,241960.52
11/3/2023,XRP,2920.05,3105.02,2774.21,2946.25,1924153.7
6/4/2023,ETH,23293.76,23697.82,22547.22,22687.35,1915632.88
8/6/2023,LTC,18710.93,19353.67,17492.35,17948.96,431153.14
1/13/2023,LTC,18660.92,19967.94,18047.09,19596.83,191985.57
2/19/2023,LTC,18574.37,18992.13,17259.33,17715.98,1402210.57
12/11/2023,XRP,4160.53,4352.63,3974.76,4157.06,1794538.96
4/28/2023,XRP,4667.45,4900.29,4438.64,4854.24,678656.77
7/2/2023,BTC,10307.49,10666.39,10156.39,10193.17,1372401.04
7/24/2023,LTC,20164.51,20353.59,19104.36,19537.57,1989837.18
5/21/2023,ADA,12885.35,13844.31,11945.41,13688.62,365819.44
4/21/2023,BTC,8911.38,9276.1,8638.84,8818.99,1569735.37
2/12/2023,BTC,9743.18,10110.26,9661.24,9780.23,1284090.9
5/6/2023,BTC,9213,9870.27,8832.01,9338.81,1775300.26
7/24/2023,BTC,8301.4,8487.76,8186.14,8454.97,393667.43
2/22/2023,BTC,8769.39,9186.84,8292.16,8942.69,1614880
6/30/2023,ETH,22897.21,23075.42,22185.06,22928.83,128851.27
3/10/2023,BTC,8840.62,9168.94,8414.11,9110.88,1362667.55
11/10/2023,XRP,3156.95,3157.74,3065.54,3152.39,645044.96
1/29/2023,ADA,16708.07,17945.42,15698.82,17741.58,1348536.15
7/3/2023,BTC,10047.54,10623.76,9274.19,9373.04,356806.33
5/18/2023,BTC,9356.77,9698.27,8863.38,9552.42,1633360.78
6/19/2023,XRP,5336.61,5497.73,5289.69,5433.94,1565509.83
3/8/2023,XRP,4126.84,4264.46,4107.42,4209.89,721150.88
5/13/2023,BTC,8998.8,9237.01,8479.14,8863.33,1101440.64
3/22/2023,BTC,8988.7,9673.42,8738.08,8914.26,1035069.88
5/15/2023,ADA,14606.48,15391.71,14489.23,15299.42,339257.88
6/26/2023,ETH,21970.39,22342.44,21361.98,21874.88,1880239.49
1/2/2023,ADA,18299.79,18648.55,18164.68,18300.5,1365514.87
9/11/2023,XRP,3269.43,3276.74,3011.69,3229.17,1360239.09
6/15/2023,BTC,9418.01,9861.32,9220.94,9346.76,1450104.13
9/6/2023,BTC,8479.45,8970.92,8432.43,8648.17,1312694.28
3/23/2023,ETH,27795.26,29373.67,26175.34,26452.95,1754220.42
11/22/2023,XRP,3967.44,4150.25,3943.26,3956.65,687108.33
5/9/2023,XRP,5308.9,5385.97,5187.13,5246.39,198389.69
1/17/2023,LTC,19565.32,19970.81,19074.87,19713.88,1315468.31
4/8/2023,BTC,9933.18,10312.55,9142.24,9766.93,1461587.48
12/5/2023,ADA,12830.63,13180.63,12699.21,13070.87,913175.7
1/8/2023,XRP,3572.08,3738.66,3471.27,3494.2,938294.33
10/18/2023,LTC,13182.44,14012.02,12739.85,13214.51,1242158.59
4/13/2023,BTC,10034.36,10141.76,10031.26,10085.42,1500481.05
3/11/2023,ETH,28732.81,29801.41,28265.57,29398.2,415454.34
3/16/2023,BTC,8968.26,9092.52,8825.39,8885.17,1217079.42
12/23/2023,ADA,13578.83,14309.17,12716.12,12942.98,551665.13
1/8/2023,LTC,19547.12,19803.64,19268.09,19437.52,1575780.35
7/8/2023,XRP,4655.71,4789.01,4489.85,4532.46,881375.83
8/3/2023,ADA,8929.97,9384.48,8574.42,9005.78,450973.33
3/14/2023,ADA,13172.7,13644.42,12352.1,13483.69,1072490.18
7/31/2023,ADA,8702.57,8904.01,8608.51,8835.12,1968781.04
2/2/2023,XRP,3707.62,3783.3,3482.22,3714.32,798435.6
9/17/2023,XRP,3153.58,3164.67,3124.69,3141.12,1535322.72
1/24/2023,ETH,24413.82,25246.75,23070.83,24388.07,898889.2
8/24/2023,BTC,9025.29,9580.29,8556.35,9380.23,1815809.89
9/25/2023,BTC,8813.91,9064.95,8658.03,8706.81,157896.66
12/26/2023,XRP,4346.83,4608.86,4071.23,4425.3,235534.81
4/28/2023,BTC,9194.25,9459.2,8956.5,9170.65,232686.21
1/12/2023,ADA,15932.35,17145.38,15922.11,17115.14,33220.23
11/5/2023,ETH,19594.54,19650.95,18304.23,19192.27,1558985.56
9/7/2023,BTC,8592.77,9255.12,7944.85,8958.49,351366.99
8/20/2023,LTC,15174.61,16176.69,14129.06,16163.46,1722916.15
4/5/2023,BTC,9912.96,10176.75,9902.36,9988.36,116969.16
2/3/2023,BTC,9752.42,10375.95,8998.29,9025.95,522994.29
11/28/2023,ADA,11136.41,12016.31,10483.12,11862.27,656560.08
3/12/2023,ADA,13418.84,14143.45,12786.79,13884.37,850973.36
3/25/2023,ETH,26470.79,26549.98,24781.1,24944.91,1012483.39
12/18/2023,ETH,16664.38,16674.87,16612.05,16670.31,1835935.46
3/5/2023,ADA,12374.47,13243.54,12216.76,13115.23,1336283.63
1/14/2023,ADA,16541.26,17212.09,15367.73,15510.58,408879.79
1/1/2023,BTC,7945.06,8459.45,7367.92,8292.75,1617965.53
6/14/2023,ADA,14082.55,14308.33,13149.8,13506.08,370002.72
3/24/2023,BTC,8810.22,8908.85,8123.35,8514.03,591913.66
3/24/2023,LTC,19322.98,20784.81,18174.96,19809.33,1209079.04
11/8/2023,ETH,19151.27,20012.7,17858.65,17978.71,527518.58
8/19/2023,LTC,14333.52,15377.54,14153.58,15301.3,206384.48
11/13/2023,XRP,3431.12,3689.54,3287.32,3552.12,1399299.97
2/10/2023,XRP,3616.07,3751.52,3349.69,3671.77,601486.12
10/26/2023,LTC,16651.74,16919.1,15409.04,15640.11,1759918.23
3/17/2023,LTC,17310.26,17714.41,16811.19,17662.07,556235.25
12/20/2023,LTC,10419.09,10708.02,9928.01,10669.46,972929.18
9/23/2023,LTC,12485.94,12739.19,11945.3,12602.44,602966.93
2/9/2023,ETH,27100.17,28490.72,26458.68,26536.94,219523.27
5/4/2023,ADA,14597.82,15001.87,13925.24,14589.5,1752713.38
4/1/2023,LTC,19281.22,19450.95,17759.62,19164.3,1869420.79
4/15/2023,BTC,9993.89,10162.74,9211.9,9691.73,247200.8
11/20/2023,ETH,15745.94,16468.39,15499.8,16104.75,1915924.19
7/5/2023,ADA,9994.33,10473.52,9490.05,9908.72,1350317.57
4/7/2023,XRP,5129.73,5303.21,4926.7,5202.3,1683325.3
3/4/2023,BTC,9282.29,9505.42,9091.98,9411.99,642415.76
5/3/2023,XRP,5066.06,5332.84,4876.33,5315.66,550650.09
5/19/2023,LTC,13410.85,13659.29,12569.34,13312.1,282584.39
8/12/2023,BTC,8523.26,8610.45,8245.29,8294.49,1025772.99
5/26/2023,BTC,9075.46,9503.32,8715.49,9474.85,9670.92
12/25/2023,XRP,4341.25,4363.45,4284.69,4327.14,1637836.38
1/9/2023,ETH,21779.43,22280.68,20635.17,21958.62,610930.98
8/28/2023,LTC,15903.5,16020.29,15606.04,15900.73,706666.39
7/29/2023,ADA,8756.89,9278.14,8749.66,8947.99,1075647.83
10/14/2023,LTC,12667.42,13134.75,11839.85,12852.99,1667870.84
1/7/2023,ADA,16005.42,16822.01,15437.69,16003.34,1159561.08
3/8/2023,LTC,17223.49,18389.3,16617.7,17233.05,732658.04
1/10/2023,BTC,8361.4,8549.32,8233.41,8382.42,715508.35
3/26/2023,ETH,25168.68,26990.81,23465.42,24664.46,967460.41
12/10/2023,ETH,17347.04,18370.14,17077.59,18039.2,1871064.69
9/13/2023,BTC,9508.66,9952.09,9012.29,9778.71,453364.73
6/2/2023,XRP,5330.13,5748.07,5316.19,5332.08,986182.91
1/25/2023,ETH,24118.66,25377.6,23310.26,24724.42,405418.16
6/28/2023,XRP,4970.4,5174.44,4831.91,4954.45,1167748.18
7/14/2023,XRP,4334.35,4611.41,4203.7,4380.53,1422173.34
4/14/2023,ADA,14833.49,15646.4,14599.5,15596.14,743135.36
12/27/2023,ADA,13401.68,14419.65,12373.47,14088.13,511649.29
4/6/2023,ETH,23129.53,23839.32,21438.52,22379.43,1409650.51
3/7/2023,LTC,17196.2,17372.05,16395.83,17090.52,1783281.72
8/17/2023,XRP,4011.89,4157.81,3809.26,3813.11,654217.37
5/17/2023,ETH,22345.44,23663.61,20606.61,22088.52,254515.85
1/10/2023,XRP,3449.48,3614.28,3193.68,3427.96,105173.11
8/18/2023,ADA,9118.36,9640.51,8831.66,9631.78,1429813.67
5/19/2023,XRP,5251.57,5366.39,4936.85,5228.93,1998484.5
1/2/2023,XRP,3529.76,3571.91,3517.91,3527.1,1134918.55
6/24/2023,ETH,21470.31,22575.44,20610.95,22506.6,1623744.4
11/29/2023,ETH,16822.15,17374.27,16633.99,17308.48,1268221.05
6/25/2023,LTC,21209.16,22614.37,20234.98,22552.67,672317.4
6/10/2023,LTC,17312.67,18363.36,16513.4,16979.72,353035.13
10/29/2023,XRP,2783.12,2827.86,2727.44,2808.7,384577.78
1/8/2023,ETH,21270.99,22529.52,19982.9,21564.36,296206.48
10/30/2023,ETH,19767.81,21258.15,18233.39,20465.05,1660794.62
12/21/2023,LTC,10534.53,11303.17,10400.89,10870.97,610573.46
12/24/2023,BTC,8432.5,8906.64,8310.75,8367.57,1284866.99
8/26/2023,XRP,3983.34,4180.19,3802.36,3947.7,1318500.99
2/23/2023,XRP,3938.88,3947.33,3775.38,3800.34,484318.65
1/6/2023,XRP,3590.04,3826.72,3511.55,3571.23,361559.37
11/2/2023,XRP,2792.91,3006.34,2718.13,2945.59,84676.83
8/29/2023,XRP,4001.61,4290.44,3972.39,4103.2,1523959.74
10/28/2023,LTC,14514.73,15590.03,13701.82,14615.18,368903.84
9/21/2023,LTC,12199.2,12690.24,11960.09,12526.14,200884.94
9/25/2023,LTC,12937.45,13216.83,12439.93,12936.99,296652.87
4/4/2023,ADA,13563.07,14388.34,12541.97,13453,824305.31
