tx_id,member_id,ticker,tx_timestamp,side,quantity,price,fee
11061,4731,ADA,1/14/2023 17:28,BUY,1.590062,15510.58,26.071781
11062,4386,LTC,3/10/2023 21:15,SELL,2.460724,16671.59,42.823844
11063,963,LTC,3/13/2023 22:45,SELL,0.67544,17838.78,22.792062
11064,4074,ADA,5/21/2023 0:43,SELL,0.733739,13688.62,6.741999
11065,3843,BTC,10/25/2023 6:33,SELL,3.992474,9169.36,18.972381
11066,2639,XRP,7/13/2023 10:18,BUY,1.217421,4330.85,4.567957
11067,895,LTC,2/22/2023 21:16,SELL,0.677364,18038.42,22.700742
11068,3994,LTC,12/24/2023 3:25,SELL,3.595514,11114.86,39.645625
11069,1575,ETH,3/23/2023 9:57,BUY,2.422426,26452.95,98.321229
11070,3532,ADA,8/27/2023 14:00,BUY,0.137118,10091.14,2.177253
11071,2207,XRP,3/22/2023 22:09,SELL,3.274274,4248.96,11.51398
11072,2025,XRP,8/1/2023 3:18,SELL,4.431511,3866.71,27.571881
11073,3877,ETH,6/25/2023 12:08,BUY,3.803789,22032.85,127.348014
11074,583,LTC,7/18/2023 3:01,BUY,3.364953,21207.15,112.498041
11075,1435,LTC,4/6/2023 14:04,SELL,2.519132,18105.43,52.048315
11076,3319,XRP,2/10/2023 4:31,BUY,0.140493,3671.77,0.332643
11077,4128,XRP,4/13/2023 2:38,BUY,0.18171,5280.51,1.617014
11078,3587,XRP,2/7/2023 17:52,SELL,3.810215,3512.5,12.202384
11079,2316,ETH,11/4/2023 7:12,BUY,1.77827,19628.37,57.036553
11080,596,ETH,2/24/2023 12:42,BUY,3.790721,30193.59,126.251118
11081,1283,ETH,1/24/2023 7:40,BUY,4.112153,24388.07,61.012594
11082,549,ADA,1/25/2023 18:41,BUY,4.380973,16960.02,37.913641
11083,693,ETH,7/9/2023 19:14,BUY,3.4914,18326.87,39.683373
11084,4310,BTC,9/27/2023 23:28,BUY,2.442519,9310.29,33.418622
11085,3741,LTC,10/15/2023 3:56,SELL,2.027853,12812.54,33.208255
11086,3586,ADA,5/20/2023 19:08,SELL,2.18988,13047.36,20.911085
11087,4009,XRP,12/9/2023 15:22,SELL,3.709171,3873.84,28.59853
11088,888,ADA,1/8/2023 10:36,BUY,1.894208,16856,37.503604
11089,2752,ADA,1/21/2023 16:25,SELL,4.357208,16049.84,90.344049
11090,612,LTC,1/6/2023 18:11,BUY,4.627448,19097.15,148.697734
11091,116,BTC,9/5/2023 17:15,SELL,4.803141,8451.81,57.80375
11092,4113,LTC,7/23/2023 12:00,BUY,1.38063,19952.14,32.261366
11093,1361,LTC,4/18/2023 11:05,BUY,0.184173,16985.69,3.6626
11094,4678,LTC,9/9/2023 10:23,BUY,0.547021,13841.6,6.792099
11095,1173,ETH,10/2/2023 12:41,BUY,0.286353,20203.83,9.214445
11096,2060,BTC,4/7/2023 14:44,BUY,3.973476,9954.38,23.764376
11097,461,LTC,8/13/2023 19:37,BUY,4.070183,16030.36,73.9535
11098,4808,ADA,2/22/2023 5:13,BUY,0.935669,13412.49,17.235359
11099,1599,XRP,2/26/2023 7:38,BUY,4.514472,3676.81,32.172603
11100,2858,BTC,9/28/2023 20:26,BUY,1.099251,9344.05,15.655971
11101,1512,LTC,3/1/2023 2:50,SELL,0.788974,17073.75,21.280276
11102,2877,BTC,10/9/2023 3:22,SELL,3.896156,9883.45,39.30521
11103,4435,ADA,11/27/2023 2:58,SELL,2.375003,11130.76,24.954355
11104,1955,BTC,10/28/2023 5:22,BUY,1.648491,9794.02,13.300115
11105,1778,ETH,2/13/2023 23:50,BUY,2.418053,27436.62,82.024208
11106,236,XRP,1/17/2023 9:56,SELL,4.272423,3453.37,23.517921
11107,766,XRP,4/21/2023 18:16,BUY,2.678724,5417.55,13.972664
11108,3602,ADA,11/21/2023 4:57,SELL,1.340949,10766.19,25.505917
11109,4598,XRP,8/15/2023 3:37,BUY,0.588676,4144.97,3.872856
11110,1105,BTC,1/22/2023 10:43,SELL,2.166082,9363.73,15.07848
11111,3197,ETH,6/26/2023 8:38,BUY,0.630027,21874.88,10.055176
11112,2885,ADA,2/8/2023 16:38,SELL,4.069295,16388.48,73.238301
11113,3691,BTC,9/22/2023 5:04,SELL,1.423809,9195.8,19.459959
11114,435,BTC,9/12/2023 21:58,BUY,4.254523,9491.83,43.956787
11115,4194,ADA,2/7/2023 4:42,BUY,4.502038,15718.26,135.755446
11116,2458,BTC,3/2/2023 1:08,BUY,3.559652,9027.44,39.995791
11117,3846,ETH,9/26/2023 22:27,BUY,1.503259,20772.85,17.922399
11118,3793,ETH,11/1/2023 4:01,SELL,0.650732,20365.82,16.557479
11119,3958,LTC,11/1/2023 19:17,SELL,0.290314,13745.37,2.473298
11120,1021,ETH,12/28/2023 7:45,BUY,2.898545,16448.33,60.6288
11121,3699,XRP,3/28/2023 1:46,BUY,2.913297,4816.34,20.834518
11122,4016,XRP,11/3/2023 14:49,SELL,4.742901,2946.25,8.37658
11123,417,ETH,7/13/2023 13:07,BUY,2.745284,18867.89,93.79753
11124,4432,LTC,10/10/2023 17:52,SELL,3.933718,12466.98,83.457303
11125,1116,LTC,4/30/2023 22:43,BUY,0.300607,15811.58,4.319827
11126,4188,ADA,9/2/2023 17:18,BUY,4.262336,10854.4,38.548973
11127,2400,ADA,7/24/2023 19:04,BUY,0.86897,8979.2,7.762436
11128,3405,ADA,11/2/2023 16:50,BUY,4.816873,13010.85,119.769239
11129,2811,BTC,7/12/2023 3:42,BUY,1.586896,9550.7,13.71322
11130,4417,ETH,11/17/2023 15:54,SELL,4.549496,15861.35,45.67318
11131,4415,BTC,9/17/2023 12:57,SELL,2.768448,9187.01,32.456542
11132,1758,XRP,12/21/2023 13:20,BUY,4.820961,4062.79,25.28475
11133,4833,BTC,1/11/2023 14:13,BUY,2.429314,8017.39,9.776189
11134,3085,LTC,12/26/2023 22:16,BUY,4.187228,10381.71,79.288079
11135,1936,LTC,7/8/2023 14:49,BUY,4.085814,24281.72,76.805634
11136,1514,ETH,10/31/2023 21:02,BUY,2.604456,19958.98,62.991515
11137,1112,ADA,4/20/2023 11:19,BUY,3.983993,14957.94,65.045614
11138,2683,ADA,4/10/2023 6:00,BUY,4.360742,14529.98,42.840072
11139,534,ADA,10/27/2023 3:21,SELL,0.061991,12055.6,0.988663
11140,3828,ADA,2/28/2023 17:07,BUY,2.070249,13425.05,28.361424
11141,3832,ADA,8/30/2023 10:38,BUY,0.860332,10068.55,14.30871
11142,3869,BTC,5/12/2023 4:17,BUY,3.156825,9047.48,24.610343
11143,272,BTC,6/7/2023 6:16,BUY,0.484873,9394.87,8.190277
11144,1829,BTC,5/30/2023 20:54,BUY,3.052597,9375.62,54.41811
11145,3847,XRP,1/31/2023 23:42,SELL,4.90459,3683.6,30.143746
11146,1591,LTC,3/28/2023 5:45,BUY,4.201272,18962.94,58.953815
11147,2080,LTC,9/11/2023 17:37,SELL,2.991407,12845.56,32.791737
11148,4228,XRP,11/2/2023 7:19,BUY,0.321058,2945.59,0.881977
11149,4279,ADA,1/4/2023 13:25,SELL,1.590866,17423.06,27.301599
11150,4985,ADA,5/7/2023 6:36,BUY,3.493435,14267.03,84.291395
11151,2649,ETH,5/16/2023 16:07,SELL,0.591054,22485.92,19.278772
11152,2202,ADA,9/28/2023 6:18,SELL,1.608907,10438.45,22.415958
11153,4243,ADA,12/20/2023 12:46,SELL,2.909981,14176.03,33.013458
11154,3907,LTC,6/3/2023 11:33,BUY,4.62859,17218.88,105.240597
11155,1575,ETH,10/21/2023 12:17,BUY,4.38855,18598.62,74.003369
11156,181,XRP,4/6/2023 9:13,BUY,4.312252,5160.08,35.863505
11157,3841,ETH,6/10/2023 5:02,SELL,2.269576,22703.32,65.268377
11158,4076,XRP,4/29/2023 4:44,SELL,3.728075,4705.18,10.705911
11159,2335,ETH,7/10/2023 0:49,SELL,4.61586,18153.84,48.501509
11160,4439,LTC,1/13/2023 20:31,BUY,2.377245,19596.83,53.484279
11161,2762,ADA,1/2/2023 17:55,BUY,1.724368,18300.5,28.58745
11162,938,ETH,8/2/2023 5:30,BUY,4.497262,14900.76,98.708695
11163,909,BTC,6/4/2023 3:11,SELL,0.261448,9651.67,1.900845
11164,4951,ADA,7/2/2023 22:20,BUY,3.155757,9892.34,59.61259
11165,687,XRP,1/26/2023 4:33,SELL,4.578057,3555.08,24.021034
11166,2988,LTC,11/14/2023 23:40,SELL,1.562713,13099.22,23.212288
11167,4605,BTC,6/25/2023 8:26,BUY,4.596462,9667.21,53.744992
11168,4385,ETH,1/22/2023 22:52,BUY,2.194666,23543.88,58.397763
11169,830,ETH,7/23/2023 1:32,BUY,0.139718,14844.7,2.205032
11170,2701,BTC,4/4/2023 1:46,SELL,4.540317,10039.21,54.752513
11171,4911,BTC,2/5/2023 4:12,SELL,1.902015,9696.4,25.909202
11172,4283,ADA,6/7/2023 20:49,SELL,3.459701,14151.28,78.427732
11173,1775,BTC,12/9/2023 8:51,BUY,2.15442,7914.91,23.065054
11174,4686,ADA,1/30/2023 23:51,BUY,1.567124,17933.18,28.410568
11175,330,XRP,7/22/2023 20:06,SELL,0.840078,4299.58,4.375191
11176,4400,ETH,2/16/2023 10:53,SELL,4.464286,27818.99,64.198892
11177,3398,ETH,11/13/2023 16:52,SELL,2.541527,17064.7,64.44638
11178,3587,XRP,11/5/2023 0:55,BUY,4.515374,2883.17,14.716868
11179,4762,BTC,11/28/2023 16:39,BUY,1.278707,7844.25,14.559962
11180,4228,BTC,12/3/2023 14:55,BUY,1.916174,7642.31,12.995311
11181,1246,BTC,5/27/2023 20:17,BUY,1.705628,9609.46,22.370402
11182,4362,XRP,3/19/2023 8:38,SELL,1.91146,4221.46,7.897971
11183,495,ETH,2/14/2023 18:39,BUY,0.893779,27120.07,12.657531
11184,3457,ETH,4/2/2023 15:07,BUY,1.821802,25347.39,27.85856
11185,3063,LTC,11/17/2023 16:59,SELL,3.08523,12931.21,53.792079
11186,3880,ADA,4/23/2023 23:25,BUY,4.124227,14940.34,52.227719
11187,1253,XRP,1/11/2023 4:10,BUY,1.210332,3481.01,7.298161
11188,3856,XRP,6/8/2023 21:44,BUY,2.311756,5638.16,10.171868
11189,3415,ETH,11/18/2023 20:55,BUY,2.393011,15747.97,31.736818
11190,3136,LTC,8/14/2023 2:12,SELL,0.527547,15269.38,11.538359
11191,4992,BTC,10/18/2023 18:48,BUY,0.646458,9943.7,6.987737
11192,3083,ETH,9/5/2023 3:00,SELL,3.116705,20797.19,59.736673
11193,3757,LTC,11/20/2023 4:06,BUY,3.900558,12224.27,48.024886
11194,3940,ETH,12/7/2023 11:05,BUY,0.600059,16838.16,10.346135
11195,2521,BTC,4/11/2023 6:07,BUY,0.268761,9837.58,2.817024
11196,4209,ADA,10/6/2023 20:39,BUY,2.626612,10877.64,36.851918
11197,1409,BTC,6/8/2023 9:16,BUY,1.963779,9379.65,26.076078
11198,5000,XRP,5/23/2023 8:31,SELL,4.31309,5529.7,13.828329
11199,4487,ADA,4/6/2023 16:34,SELL,1.297543,13784,29.533536
11200,54,ADA,3/13/2023 11:33,BUY,4.426159,13354.74,69.732636
11201,1097,ETH,3/6/2023 17:26,BUY,1.763669,27356.81,32.312038
11202,3527,LTC,10/9/2023 19:05,BUY,2.259349,12407.64,31.627387
11203,99,XRP,8/26/2023 3:50,BUY,0.312427,3947.7,0.918645
11204,3988,XRP,11/1/2023 3:22,BUY,0.809184,2812.65,1.420939
11205,2640,ETH,4/2/2023 23:28,SELL,1.548316,25347.39,74.906697
11206,3344,LTC,7/17/2023 8:52,BUY,0.05711,21260.28,0.614852
11207,53,ETH,2/22/2023 9:51,SELL,1.227976,28175.16,45.778616
11208,574,XRP,8/16/2023 9:43,BUY,1.87827,4008.95,9.040502
11209,3436,BTC,10/23/2023 7:39,SELL,4.387818,9657.16,47.387061
11210,2166,BTC,1/21/2023 7:55,BUY,4.889998,9210.75,83.401913
11211,299,ADA,9/20/2023 6:53,BUY,2.319586,11433.55,22.52991
11212,1534,BTC,3/30/2023 7:01,BUY,2.830521,9267.57,33.094852
11213,1011,ADA,10/6/2023 7:31,BUY,0.602363,10877.64,12.979523
11214,3401,ADA,3/31/2023 19:47,SELL,3.676433,14282.43,81.143561
11215,3833,ADA,2/8/2023 22:29,SELL,1.545641,16388.48,49.567939
11216,1060,XRP,1/14/2023 10:03,SELL,1.238397,3268.87,4.113372
11217,808,LTC,7/14/2023 22:44,BUY,0.253897,22171.8,4.64839
11218,2466,XRP,2/1/2023 5:44,SELL,4.637098,3753.5,30.498335
11219,2512,LTC,10/30/2023 16:55,SELL,4.749052,13850.89,84.879919
11220,1087,XRP,8/3/2023 19:22,SELL,0.437157,4110.85,1.842346
11221,1884,LTC,12/17/2023 2:26,BUY,1.051091,10548.83,11.389209
11222,3701,LTC,6/19/2023 19:50,SELL,3.00126,21017.28,113.587549
11223,4578,LTC,10/14/2023 0:33,BUY,3.174133,12852.99,38.136778
11224,3425,ETH,9/15/2023 17:28,SELL,2.361764,21124,73.551257
11225,1767,LTC,11/5/2023 21:01,BUY,1.108657,12984.17,13.69554
11226,4804,ADA,4/13/2023 20:18,SELL,4.052365,14927.45,47.048018
11227,1688,ETH,2/25/2023 1:45,SELL,0.825616,29904.85,14.633782
11228,972,XRP,12/25/2023 3:17,SELL,1.30424,4327.14,6.355267
11229,1986,XRP,10/13/2023 3:02,SELL,4.240616,2531.96,18.19095
11230,1998,BTC,8/23/2023 7:45,BUY,2.622745,9030.13,18.90809
11231,4709,XRP,4/11/2023 9:51,BUY,3.964436,5306.02,32.456224
11232,2284,ETH,5/5/2023 4:35,SELL,2.443365,23460.23,97.780674
11233,815,XRP,6/13/2023 9:30,BUY,0.940349,5821.23,10.27555
11234,862,XRP,12/27/2023 23:57,SELL,1.25742,4387.87,2.814718
11235,3374,BTC,11/14/2023 2:24,BUY,0.218932,7733.47,1.525435
11236,3836,XRP,6/20/2023 20:56,SELL,3.290699,5414.93,12.367962
11237,4554,LTC,5/23/2023 18:01,BUY,3.069353,15487.42,43.488678
11238,4818,ADA,12/28/2023 17:11,BUY,1.527169,14210.71,27.536759
11239,4723,XRP,7/15/2023 20:46,SELL,0.856343,4144.37,3.774857
11240,2354,XRP,5/21/2023 8:39,BUY,1.58555,5169.88,4.355255
11241,3438,ADA,12/31/2023 14:13,SELL,4.88515,13770.99,41.614966
11242,4959,XRP,11/23/2023 0:37,SELL,4.715679,4130.52,31.417186
11243,4317,XRP,12/24/2023 13:10,SELL,0.379174,4337.33,1.386382
11244,2771,ETH,10/14/2023 2:37,BUY,0.927721,17217.97,13.310864
11245,4792,LTC,3/19/2023 8:50,BUY,0.679587,18392.94,20.036044
11246,1281,ETH,11/28/2023 5:16,BUY,3.523494,16650.26,104.123237
11247,3919,XRP,2/11/2023 9:27,SELL,0.84421,3619.17,5.356195
11248,3643,XRP,3/4/2023 9:13,BUY,2.975168,3837.75,18.471754
11249,3446,ETH,4/21/2023 3:13,BUY,4.812431,19732.56,110.701264
11250,45,XRP,9/16/2023 6:47,BUY,3.510513,3141.9,16.688881
11251,1915,ETH,1/21/2023 0:20,BUY,2.629873,24680.94,120.307487
11252,1353,BTC,6/23/2023 23:29,SELL,1.781666,9364.7,32.937217
11253,3535,XRP,1/14/2023 0:18,SELL,4.511476,3268.87,23.810016
11254,3128,BTC,6/9/2023 22:53,SELL,2.272173,9292.36,22.142762
11255,1196,ETH,6/29/2023 16:47,BUY,2.501238,22678.99,88.534379
11256,1287,LTC,3/18/2023 7:29,SELL,4.931308,18637.21,73.962445
11257,2721,XRP,9/18/2023 11:04,BUY,1.299947,3322.94,3.847236
11258,256,XRP,4/19/2023 0:09,BUY,4.108033,5323.51,31.17158
11259,1495,ETH,3/27/2023 19:07,BUY,0.072225,25108.22,1.035095
11260,4156,ADA,8/13/2023 4:42,BUY,1.553667,8829.16,14.804982
11261,3144,BTC,2/1/2023 12:36,BUY,0.12653,9302.15,1.989687
11262,365,LTC,6/22/2023 22:11,BUY,2.858624,21175.95,80.152154
11263,2219,ADA,4/13/2023 9:47,BUY,1.962797,14927.45,32.518853
11264,3343,LTC,9/27/2023 10:37,SELL,0.342391,12688.83,5.190056
11265,4732,LTC,3/15/2023 22:37,BUY,1.166903,17988.39,12.079478
11266,4124,ETH,10/6/2023 17:56,BUY,3.955036,19344.92,104.602618
11267,4394,XRP,3/2/2023 4:19,BUY,1.490609,3859.85,5.707085
11268,3894,LTC,3/31/2023 1:24,BUY,3.22843,19348.55,47.296441
11269,4220,ETH,2/22/2023 23:08,BUY,2.72876,28175.16,61.072491
11270,2244,XRP,2/28/2023 19:48,BUY,4.95715,3630.82,9.273256
11271,3551,ETH,9/2/2023 11:13,BUY,4.517325,21314.86,182.834069
11272,413,BTC,12/16/2023 20:23,BUY,4.794038,9003.25,49.56546
11273,3086,ETH,5/9/2023 20:47,BUY,0.68038,21557.99,22.063927
11274,3300,ETH,5/8/2023 3:55,SELL,4.153533,21623.84,115.42565
11275,4097,ADA,10/21/2023 5:47,BUY,2.4383,12096.54,50.576002
11276,1917,ETH,2/2/2023 19:49,SELL,2.505089,24132.22,115.192751
11277,1538,ADA,10/14/2023 14:45,SELL,2.373762,12090.58,19.884768
11278,1636,LTC,2/1/2023 22:43,SELL,1.586152,18337.76,48.289949
11279,274,XRP,9/30/2023 13:44,BUY,4.966862,2939.02,20.296352
11280,2565,XRP,7/14/2023 2:20,BUY,2.65504,4380.53,23.175926
11281,3023,ETH,1/30/2023 2:38,BUY,2.302672,26383.9,36.162809
11282,4017,ADA,11/19/2023 12:40,BUY,3.395877,10707.85,56.211159
11283,311,LTC,11/7/2023 17:26,SELL,0.741946,12215.85,4.58778
11284,1377,ETH,5/27/2023 7:36,SELL,2.597323,25059.85,115.693254
11285,3620,BTC,7/6/2023 1:45,SELL,3.873947,9211.77,63.745199
11286,3922,XRP,8/18/2023 2:18,BUY,4.372467,3872.78,14.425619
11287,1091,BTC,3/13/2023 22:37,BUY,0.299567,9154.68,4.269934
11288,2956,LTC,12/6/2023 12:34,BUY,0.802272,11836.94,18.160058
11289,1106,LTC,6/8/2023 8:16,BUY,0.194467,17194.36,3.946249
11290,1179,XRP,5/30/2023 9:46,BUY,4.795206,5393.08,40.445626
11291,1369,BTC,8/24/2023 7:02,BUY,4.522461,9380.23,57.768537
11292,1115,ADA,9/13/2023 2:43,BUY,1.049292,11838.06,16.502123
11293,309,LTC,2/16/2023 21:11,SELL,0.40233,19562.58,10.037489
11294,3322,XRP,4/16/2023 11:19,SELL,2.424151,5218.27,14.644211
11295,1613,XRP,6/21/2023 16:22,BUY,3.538862,5309.66,29.567981
11296,2384,ADA,10/4/2023 20:12,SELL,2.405548,10603.92,29.662068
11297,3857,XRP,1/30/2023 13:26,BUY,3.227988,3480.73,17.856267
11298,1261,LTC,9/1/2023 21:15,BUY,3.740823,16722.49,35.001827
11299,1281,BTC,4/28/2023 7:14,BUY,0.065548,9170.65,1.140051
11300,3580,BTC,7/18/2023 3:59,SELL,3.197027,9018.76,46.294193
11301,1981,XRP,10/10/2023 9:09,BUY,2.695534,2462.95,4.4184
11302,3660,LTC,2/22/2023 12:18,SELL,4.166537,18038.42,123.624148
11303,681,ETH,7/20/2023 12:40,BUY,0.313584,16251.02,3.287681
11304,2791,ADA,5/25/2023 8:53,SELL,0.702806,13693.15,13.11412
11305,692,LTC,4/13/2023 12:27,BUY,3.799142,16745.04,55.291677
11306,4521,ADA,5/2/2023 3:01,SELL,0.14526,13806.31,2.055829
11307,1827,LTC,1/12/2023 21:31,SELL,0.981644,18646.11,35.971059
11308,2644,ETH,10/14/2023 12:37,BUY,3.022282,17217.97,54.169473
11309,1484,XRP,6/4/2023 15:19,BUY,4.418772,5385.49,37.113741
11310,3391,LTC,9/9/2023 11:04,BUY,3.18325,13841.6,68.862393
11311,19,LTC,10/1/2023 4:46,SELL,4.26329,13099.52,98.951239
11312,2022,ETH,5/20/2023 16:47,SELL,2.078762,23426.4,82.95276
11313,350,BTC,5/25/2023 2:57,BUY,4.035085,9087.07,69.85606
11314,1906,XRP,10/12/2023 2:54,SELL,0.031611,2441.32,0.054302
11315,1307,XRP,3/21/2023 22:44,BUY,3.551245,4243.37,12.593002
11316,2126,ETH,6/22/2023 16:51,BUY,4.093647,21578.35,137.144908
11317,309,BTC,7/29/2023 13:37,SELL,1.957086,8871.54,27.036202
11318,1411,ADA,8/16/2023 3:24,BUY,1.983283,8861.26,34.232182
11319,2575,BTC,9/29/2023 8:33,SELL,1.919929,9301.22,13.927364
11320,3996,ADA,10/6/2023 21:11,BUY,3.453669,10877.64,49.069611
11321,4688,ADA,7/13/2023 7:26,BUY,3.685074,8842.24,51.435372
11322,3113,XRP,6/4/2023 20:05,SELL,3.979289,5385.49,29.43613
11323,34,LTC,4/4/2023 2:42,BUY,0.487399,19991.87,14.079996
11324,572,ADA,9/24/2023 15:41,SELL,0.308205,10687.37,6.41747
11325,3378,ETH,2/23/2023 2:38,SELL,4.120792,29655.56,97.775465
11326,4711,BTC,11/12/2023 11:39,SELL,2.668393,7473.47,31.8373
11327,1648,ADA,11/3/2023 12:27,SELL,0.782881,12406.69,15.268034
11328,1872,ETH,9/12/2023 19:03,SELL,1.195602,22524.08,19.557143
11329,4945,BTC,11/26/2023 21:49,BUY,3.524995,7708.47,26.597913
11330,4362,XRP,7/21/2023 23:18,SELL,0.273597,4189.44,1.969691
11331,3351,LTC,11/30/2023 17:59,BUY,3.132806,11791.88,43.233065
11332,4768,ADA,1/17/2023 20:06,BUY,4.273159,15116.22,50.219678
11333,3279,BTC,5/20/2023 21:13,SELL,3.029396,9685.61,22.171193
11334,3551,ETH,11/5/2023 20:06,BUY,2.645432,19192.27,74.897014
11335,4170,XRP,12/30/2023 14:03,BUY,0.931921,4021.53,4.242429
11336,1579,XRP,6/14/2023 20:55,SELL,0.179337,5603.48,0.971714
11337,1383,ETH,7/13/2023 9:32,SELL,3.094347,18867.89,56.072378
11338,1461,LTC,1/28/2023 19:11,SELL,0.460954,19049.98,11.167429
11339,2764,ETH,8/12/2023 5:16,BUY,4.112729,16000.17,69.9642
11340,538,LTC,7/31/2023 20:16,BUY,2.688193,18933.22,89.721603
11341,3757,XRP,7/6/2023 20:40,SELL,0.57112,4606.03,3.026829
11342,4563,LTC,2/2/2023 0:45,BUY,0.106352,17154.4,3.61393
11343,1875,ETH,8/11/2023 13:43,BUY,1.784666,15287.23,15.605364
11344,2254,ADA,12/3/2023 6:09,SELL,1.486254,12962.35,28.840895
11345,1712,BTC,9/20/2023 23:08,BUY,4.495116,9580.26,78.867042
11346,3999,BTC,8/11/2023 0:08,BUY,4.587226,8589.31,47.912614
11347,1775,XRP,3/27/2023 21:16,BUY,1.495339,4717.13,6.296419
11348,2226,XRP,12/8/2023 1:02,SELL,0.765676,3932.17,4.487393
11349,3312,XRP,10/23/2023 14:27,SELL,2.473149,2997.01,9.611408
11350,4863,ETH,4/28/2023 12:25,SELL,1.253828,22812.25,44.443393
11351,1061,XRP,8/22/2023 5:04,BUY,1.511613,3910.15,5.831394
11352,2060,XRP,3/2/2023 11:02,SELL,0.617369,3859.85,2.875278
11353,2841,ETH,12/12/2023 22:03,SELL,3.108314,17159.26,92.158963
11354,3332,BTC,8/29/2023 2:13,SELL,3.61955,8974.54,60.536808
11355,1422,ADA,5/11/2023 7:34,SELL,1.380989,13703.55,29.515268
11356,2415,BTC,5/2/2023 17:46,SELL,4.448489,8592.35,47.662913
11357,4349,LTC,2/24/2023 6:47,BUY,4.441733,17925.3,88.42718
11358,1193,XRP,2/9/2023 8:16,BUY,3.773212,3661.77,17.475283
11359,211,LTC,1/26/2023 10:31,BUY,0.570493,18034.67,8.179602
11360,3921,XRP,2/22/2023 5:10,BUY,0.112122,3976.07,0.361323
11361,4610,LTC,2/21/2023 4:12,BUY,4.967151,18835.94,104.427871
11362,310,ADA,8/9/2023 17:05,BUY,4.695751,9022.44,78.758897
11363,2718,XRP,5/9/2023 12:40,SELL,0.702748,5246.39,5.061386
11364,1934,ETH,3/22/2023 13:46,SELL,2.589004,27500.05,38.82364
11365,69,ETH,6/26/2023 8:21,SELL,1.959424,21874.88,23.291938
11366,3078,XRP,1/11/2023 10:06,BUY,1.586902,3481.01,6.887973
11367,4486,XRP,8/1/2023 3:43,SELL,1.695952,3866.71,9.38988
11368,3764,ETH,1/23/2023 15:58,BUY,1.098134,24360.55,37.253365
11369,365,LTC,8/5/2023 8:47,SELL,4.716833,18539.05,85.05465
11370,1999,LTC,1/25/2023 22:19,SELL,4.09261,19257.91,146.996305
11371,2030,XRP,12/29/2023 9:04,SELL,0.993594,4066.19,6.381073
11372,3222,XRP,5/7/2023 0:39,SELL,2.635678,5157.8,12.715291
11373,1787,ADA,8/27/2023 8:18,SELL,3.099699,10091.14,23.176744
11374,733,LTC,4/30/2023 17:01,SELL,0.888395,15811.58,27.568048
11375,3094,ETH,8/26/2023 13:26,BUY,1.553181,16789.33,27.313425
11376,3956,XRP,10/9/2023 13:52,SELL,3.451463,2495.57,9.17545
11377,3263,XRP,6/4/2023 5:49,SELL,2.506363,5385.49,21.231215
11378,3935,XRP,3/22/2023 5:01,SELL,0.273446,4248.96,0.74704
11379,3450,ADA,3/5/2023 6:57,BUY,4.93905,13115.23,126.096124
11380,99,ETH,7/11/2023 16:57,SELL,3.276763,18076.8,94.202023
11381,2927,LTC,11/23/2023 10:30,BUY,1.690634,11198.13,18.959582
11382,2280,XRP,12/3/2023 3:02,BUY,1.11099,3746.66,8.114386
11383,2507,ETH,7/2/2023 2:35,BUY,3.043143,23159.36,48.448073
11384,4547,LTC,7/2/2023 22:16,BUY,4.005387,24428.54,162.249574
11385,277,XRP,7/5/2023 9:07,BUY,0.055813,4594.68,0.170178
11386,204,ETH,8/23/2023 19:41,BUY,3.323652,16067.35,84.954756
11387,4447,ADA,8/6/2023 5:49,BUY,1.532191,9732.93,14.552944
11388,4324,ETH,6/22/2023 1:11,BUY,3.168199,21578.35,74.886141
11389,2921,ETH,2/10/2023 11:18,BUY,2.459008,26764.47,47.043801
11390,2235,ADA,2/12/2023 9:57,BUY,2.087179,15359.14,56.386559
11391,4048,XRP,12/15/2023 9:54,BUY,0.689092,4084.81,4.44287
11392,2076,XRP,8/5/2023 18:14,BUY,2.499161,4371.47,7.904614
11393,992,ETH,9/29/2023 1:28,SELL,1.923478,19157.13,19.663418
11394,4247,XRP,11/4/2023 14:36,BUY,2.928628,2971.78,10.562138
11395,3548,ETH,1/21/2023 16:52,SELL,2.924616,24680.94,41.249069
11396,3292,ADA,11/20/2023 15:54,BUY,2.237567,10321.66,23.574852
11397,3628,LTC,4/21/2023 22:38,SELL,1.492871,17216.75,21.804342
11398,4887,LTC,10/10/2023 23:21,BUY,1.920891,12466.98,25.69868
11399,751,BTC,12/10/2023 3:08,BUY,4.045714,7836.13,25.49672
11400,4971,XRP,10/20/2023 4:36,SELL,4.861512,2700.25,17.566869
11401,667,BTC,9/2/2023 19:36,BUY,3.191503,8494.32,21.725661
11402,3826,BTC,4/27/2023 21:53,BUY,3.860403,9098.11,69.497689
11403,1075,ADA,6/21/2023 21:39,BUY,4.825041,11784.99,46.911376
11404,4261,ADA,3/15/2023 11:09,SELL,0.721977,13656.61,5.273497
11405,4296,XRP,2/4/2023 7:00,SELL,1.267046,3622.53,6.881109
11406,2753,ADA,5/1/2023 18:54,BUY,3.176677,13964.01,51.721191
11407,2017,LTC,8/9/2023 11:47,SELL,1.375204,15764.97,14.197336
11408,2456,ETH,3/27/2023 13:55,SELL,3.468606,25108.22,128.038742
11409,402,LTC,3/8/2023 11:03,BUY,2.001349,17233.05,52.895163
11410,3255,BTC,8/18/2023 0:12,SELL,4.227691,8598,43.287734
